"Mcg","Gvh","Alm","Mit","Erl","Pox","Vac","Nuc","Class"
33.469275598475605,30.478509328071652,29.985494690214765,11.566345721084737,5.,0.,53.99586783719688,22.,1.
59.26566359584318,62.97294076493132,37.480769199833446,24.99433796217746,5.,0.,47.41476939439571,22.,1.
64.9968745592563,62.991011281590914,40.490365334571095,20.79293670758351,5.,0.,52.478785357808164,24.40921170051157,1.
64.97770782984269,61.,39.98776677006648,22.98186847387216,5.,0.,51.00000000000001,22.000000000000004,1.
62.48792546724596,56.866078096785884,38.49701982635084,20.791745024255096,5.,0.,51.49759344872849,22.,1.
65.99457855649854,61.497999499156535,32.059347127358414,28.24110288475468,5.,0.,52.984368479460336,22.,1.
35.49466037444475,50.27225732429834,36.41924486338068,15.874678308608267,5.,0.,46.958310452923314,22.,1.
33.12995767229107,51.885791045809654,34.9857720199965,16.97163865435435,5.000000000000001,0.,50.96837320437663,22.,1.
38.4973450323093,56.00000000000001,35.96241421790479,16.97334672431011,5.,0.,50.99127025764927,21.999999999999996,1.
43.83569022877052,55.49810414661693,34.49637662596758,20.391133256345405,5.,0.,52.85290980605265,22.,1.
36.94807898978017,56.,34.995384391041874,8.914152836865352,5.,0.,50.986266703532834,23.46752775015883,1.
40.95539814926577,50.26492111685573,35.46858677742253,14.699798264593252,5.,0.,48.49745165836133,22.,1.
37.98716291986229,53.48406287256025,36.44697695056282,18.,5.,0.,49.99527328799442,24.494227098750496,1.
39.,50.89991672745196,33.49626988567225,18.,4.999999999999999,0.,50.98242018003657,22.,1.
34.77705649566202,53.48578100026086,35.96021628606473,18.,5.,0.,47.48596019082035,26.296404867035328,1.
40.48020258712266,53.49363969810241,33.496360125935354,16.979284191862106,5.,0.,51.44490504465009,22.,1.
38.498015766682,61.27719632645058,33.49682484960948,17.492863173230024,5.,0.,49.99012459812331,22.,1.
49.47734474196662,40.46864750276899,43.485205771849834,18.910184991461165,5.,0.,46.98938231674349,35.470016206380706,1.
52.48124212937444,40.97039903930323,38.346794614255,19.99601493906011,5.,0.,48.45010672101604,30.370987013599134,1.
49.99109373005367,34.3363894685609,42.49709275069061,22.46532708356319,5.,0.,49.84397708486732,27.370258839706487,1.
48.46507302373371,39.4751273395956,42.498131533640745,19.472107002666412,5.,0.,49.91014330062323,27.69798164003114,1.
48.96229119150955,39.47685457260036,43.99165474062941,19.443038498873833,5.,0.,49.39862163539391,27.621973590440767,1.
29.93534885102703,46.49630724618576,37.48721017451125,14.988704039443995,5.,0.,48.97382937873056,22.,1.
34.87342572436667,50.44060056548745,38.49880060117961,14.978718312552875,5.,0.,48.92574990344522,22.,1.
35.497181937691025,38.735446093254794,35.87481462806241,17.95846276939242,5.,0.,45.990168986308774,22.,1.
37.14975205999746,45.,37.99820795464466,12.999233684713253,5.,0.,46.478084277493224,22.000000000000004,1.
34.41500401805972,47.92985464061561,39.,15.946070214030076,5.,0.,47.99623744259821,24.377137047033365,1.
35.388721968664306,45.49776105613587,35.898351074495274,15.987609681695861,5.,0.,48.836596964839956,22.,1.
31.499933326333434,47.91773181946572,38.49694031314506,15.995088713378836,5.,0.,45.499172276499095,26.268303064786842,1.
36.89840256078094,47.914180123157166,35.89230036542547,14.9947070193,5.000000000000001,0.,49.39821561780796,22.,1.
34.905651635906246,40.80663785197626,37.47017267887328,14.000000000000002,5.,0.,49.4223594293248,22.,1.
32.61921354969243,51.876364631691345,36.98749108737108,15.999999999999998,5.,0.,52.99999999999999,22.,1.
31.36350617530956,51.859469836002816,36.,8.052029048092443,5.000000000000001,0.,53.00000000000001,23.46289565188283,1.
34.70064857960699,46.476620786692706,36.498385105024724,13.904516047928897,5.,0.,50.48095616861016,22.,1.
32.20050236724413,49.477699176756985,37.47417822650625,16.97404117636297,5.,0.,51.9964730873736,24.37217373271527,1.
33.05528550310599,46.989397694839354,34.49423746321919,16.972363228040013,5.,0.,53.,22.,1.
29.469590670381617,49.479664358840665,36.995772442967564,16.987994582400304,5.,0.,49.42621535312942,26.207262849955367,1.
34.305946883089575,49.479125843950754,34.468953128942964,16.,5.,0.,53.49881737428359,22.,1.
32.77785195613342,42.14354930856682,36.,14.989807439934225,5.,0.,53.49769749260646,21.999999999999996,1.
50.49092687256547,59.81906876636741,35.497199863854384,24.497162627679636,5.000000000000001,0.,50.3666507395958,22.,1.
57.381629300352046,62.9683928203426,38.46338438029895,23.941514997131897,5.,0.,47.42217806790478,22.,1.
54.940647429765036,58.697304824286974,36.990763954222224,21.823423241238253,5.,0.,47.863151702781636,22.,1.
43.16535521612876,56.,37.49729456566422,7.575403233111182,5.000000000000001,0.,53.,22.,1.
43.307973548846626,55.49802382885835,36.469836838214235,19.296502838321544,5.000000000000001,0.,54.97214580209073,22.,1.
36.49329089088113,56.,36.99670654426847,6.986400046505329,5.,0.,53.,23.45381186946701,1.
40.433856604633405,50.208944228766995,37.497825505897666,13.938753869108332,5.,0.,50.48495774984235,22.000000000000004,1.
37.49708770703672,53.448870949133166,38.496956820193546,16.984460459964474,5.,0.,51.990476392336916,24.47413840097566,1.
38.497098087569455,50.85912239324994,35.41194495938646,16.980363669535798,5.000000000000001,0.,53.,22.,1.
44.46231446861056,55.49856929654901,38.497065343285044,12.46397458019294,7.366312182719826,0.,53.99078923207526,23.457751004308935,1.
41.864358763618235,47.95718189205061,40.44470423939038,16.9959280120511,5.,0.,53.49825773020051,22.,1.
34.32215413921014,53.45783731196698,38.00000000000001,16.971457961449193,5.,0.,49.4786593746893,26.405335569278634,1.
39.99529214318929,53.46437011944808,35.42099849632389,16.,5.,0.,53.498247801820305,22.,1.
39.98882638088385,63.075751289224854,41.49945699407935,15.49593308691138,4.999999999999999,0.,50.440062643313986,22.,1.
37.99999999999999,61.44300871530001,35.43496976250763,16.49277815503172,4.999999999999999,0.,51.993029633729826,22.,1.
63.,62.96860099431396,41.499816453792235,19.91885729696386,5.,0.,52.480222998563676,24.440162446336807,1.
60.48037671019303,58.94852162665282,39.988431389232275,18.000000000000004,5.,0.,52.99345556362141,24.458216762120095,1.
43.95677680329436,31.990898325613177,33.496286503186994,17.291751044649473,5.,0.,49.444473835039425,22.,1.
40.9959240550956,38.56722684543281,34.99090699976841,16.6617737920983,5.,0.,47.498152180774696,22.000000000000004,1.
39.,39.0393009286954,33.,20.34761578589079,4.999999999999999,0.,49.92529130948549,22.,1.
38.49824069482855,37.281596583848895,31.986768767015377,28.514946491689816,4.999999999999999,0.,49.48432308614085,22.,1.
43.88712665152447,31.986143934665265,37.776664132193645,23.495923198781348,4.999999999999999,0.,50.4060922356457,22.000000000000004,1.
42.47239672722279,36.80124049794662,37.84184565322967,20.440888102418562,5.,0.,50.482661815325876,22.,1.
38.49825851114181,34.9540285929092,34.484846523162574,18.06653726979434,5.000000000000001,0.,50.3893689342421,22.,1.
50.477958827135154,50.845086182863184,35.468317519636386,1.9999999999999998,5.,0.,51.99082955118709,23.466234807016605,1.
41.412573385513255,56.,36.49728780701605,2.472745893948563,5.,0.,53.,23.475010919087133,1.
45.98247648864554,50.229991611847666,37.,5.387275334627896,5.,0.,50.43832515323186,22.000000000000004,1.
50.47782267456198,55.49776120306478,37.986936145806794,4.310241247899235,7.107490038985118,0.,53.99204710088393,23.498381031789876,1.
45.37397176986555,53.455028019878654,34.94505522975136,5.709003789724752,5.000000000000001,0.,53.498682791142045,22.,1.
55.60981169117427,57.95006068240245,37.92393354681167,22.49659205347755,5.,0.,53.91782058837194,21.999999999999996,1.
53.48532118074105,53.99161327449954,36.48345157417124,20.396208783826708,5.,0.,54.47271541983427,22.,1.
42.66387182989118,52.96379477538372,36.9911116566665,20.389250077449418,5.,0.,53.916744983580216,24.389086698439037,1.
43.96041751948174,50.426011909688185,33.990399743009476,20.34888063659198,5.,0.,54.97141575374577,22.,1.
51.451433882877005,49.26881736647873,35.,20.928820127334834,5.,0.,53.92231527426873,24.444242422985546,1.
50.47973380269168,55.00000000000001,36.95649914808806,15.692022817221735,7.296816194479896,0.,55.99153507039451,23.452642563571477,1.
47.49953832438007,47.63303898224392,38.80935271342114,20.360466595746995,5.,0.,55.48741472829055,22.000000000000004,1.
45.406348618714304,52.96604661744331,33.99817545503265,19.32532745956236,5.,0.,55.493891563356385,22.,1.
47.29060195284584,45.499150476749136,35.48700641757857,5.219439008792901,4.999999999999999,0.,49.48080100676847,23.458881865922795,1.
52.99822667807564,44.98901567328628,34.498995464781004,6.186844803599899,5.,0.,50.99999999999999,25.98080454728957,1.
52.,50.401253707974405,36.46668059040266,4.337938204836312,7.085849803124573,0.,52.97419914864105,25.000000000000004,1.
60.48753974722814,56.87559157631388,39.47360763528884,19.988404854457805,5.,0.,51.49818875557156,22.,1.
55.964623911380954,48.48478173888587,36.470462504496176,18.498017165670745,5.,0.,51.499131995304644,24.4522074988122,1.
54.94247791217417,53.99722461857765,38.49737355992387,12.790955742616966,7.115531053639549,0.,53.48432384441088,23.456712786072565,1.
51.73460005321999,46.6172300202104,40.48405942271647,18.,5.,0.,52.99057309276158,22.,1.
49.56772763605662,51.996629931667414,35.48366038020812,16.97508920530967,5.,0.,52.99758589813323,22.,1.
38.794330103701114,50.37080208424514,36.49696064484134,6.002027578384524,5.,0.,50.456560044631644,23.45527354490784,1.
35.987283365968764,53.464069805517376,37.47679349938977,7.393936395711344,5.,0.,51.99953306306102,25.989391124764488,1.
38.37438342767874,53.45378312505599,34.47769755626425,8.88843725277846,5.,0.,53.499792185862496,23.493974737357178,1.
45.902194084951,37.48159294961411,35.48342744927386,12.490011123292511,5.,0.,49.95998429366561,22.,1.
51.486621281657186,36.95914406733305,34.49962539761334,15.727745289946522,5.000000000000001,0.,51.49912637147739,24.415547822269623,1.
49.,31.000000000000004,38.288308658017996,17.677671798502306,5.,0.,52.99265637544963,22.,1.
47.48801169412107,35.809918466902246,38.3344087480653,15.31147136174216,5.,0.,52.999644831001525,21.999999999999996,1.
47.98970399810871,35.735438462015324,39.62498236731979,15.302769483049893,5.,0.,52.49859086379195,22.,1.
43.16187223745651,33.879692518469966,34.990478827214254,13.49139200391328,5.,0.,52.991906901777256,22.,1.
39.93513528571161,47.91163966373005,37.986982345786046,14.910112215220924,5.,0.,49.49541705178707,24.415849405357662,1.
40.9928295593716,45.49747273360548,34.98806788854512,14.712522100985622,5.000000000000001,0.,50.469449313282816,22.,1.
48.32335800743637,44.49725911069882,35.98694790896003,15.353681641061765,5.,0.,49.488500719367764,24.49453069031801,1.
47.29069664933521,49.798467518375986,37.989727982487935,10.392499902849915,7.451751429962471,0.,51.413367301284765,23.463914408616887,1.
44.47485537227473,42.97198631286732,39.887703043660835,14.826622825417084,5.,0.,50.915462946840805,21.999999999999996,1.
36.94700723510742,47.915616375561854,37.49723496363026,14.96927508549962,5.,0.,46.989489739077584,26.39587544018014,1.
42.499000727519984,47.94133282207589,34.943911686201616,13.89767593008599,5.,0.,50.91334806949614,22.,1.
44.98489418159092,42.97316649871145,41.370575129080045,14.701209499743118,5.,0.,50.44444988347512,22.,1.
40.44561502656426,40.90689726088512,36.49846459464267,12.998644407611238,4.999999999999999,0.,50.9125259687552,22.,1.
50.95067873970774,43.499520292000284,39.81586538397701,17.998574465731934,5.,0.,49.48232180126712,31.94747336006484,1.
46.998415270157054,41.99317985738257,43.99720938317276,17.494489299766144,4.999999999999999,0.,50.94677417251599,28.531841170862634,1.
47.4993267879141,41.991886315645836,45.49740320704572,17.494886945493555,5.,0.,50.49326071834718,28.555469984390875,1.
46.49884680058722,4.904244075988196,36.469165399042254,19.488281976073807,5.,0.,50.477785178396886,22.,1.
37.987589858505594,48.45860296246671,35.92321693320315,18.,4.999999999999999,0.,51.99981920067232,24.37261231259655,1.
41.25979314622667,45.933159241566145,40.95780610827289,18.,5.,0.,52.49322869405208,24.39201340102241,1.
33.88259862845195,51.,38.49885163134958,18.000000000000004,5.,0.,48.436434311998916,28.974305904365046,1.
39.42635515458608,51.00000000000001,35.87721335800822,16.970949735234914,5.000000000000001,0.,52.478832440696706,24.392055447637453,1.
41.90345776698975,45.938944063984735,42.40602426526354,18.,5.,0.,51.990385135188376,24.481289618184224,1.
37.49802426834869,43.593736579168215,37.49076143596976,15.885627894624996,4.999999999999999,0.,52.47861624863162,24.402597263184592,1.
37.49713212547714,58.55764439156759,35.893239440606024,17.499695144601706,5.,0.,51.00000000000001,24.374826484511836,1.
36.98842311643073,34.94281214409848,36.98901786593038,14.49476782740566,5.,0.,54.49771246683698,28.524667200285073,1.
45.89117640507709,44.98944542411613,33.9855751185567,18.497604251667774,5.,0.,51.9925321175114,24.45025726031804,1.
38.49828186121096,43.97397549567107,31.99950971643754,26.490024955549224,5.,0.,52.4976494839636,21.999999999999996,1.
42.367150961183356,43.48327363427512,37.93002155277806,18.,5.,0.,53.49878690263731,22.,1.
34.779500109790746,48.43556102118886,35.45082154418435,18.,5.000000000000001,0.,49.38840545534484,26.2151550571494,1.
40.47223271299775,48.491348348142374,33.,16.975215568127624,5.,0.,53.497701161501496,22.,1.
42.93005266547155,43.49635070824708,38.990706144177935,18.000000000000004,5.000000000000001,0.,53.,22.000000000000004,1.
38.49949265810204,41.324390154983504,34.470023184280954,15.95679654381017,5.,0.,53.498788896091654,22.,1.
52.99157871983587,49.234471702245074,36.94986048336015,13.323769358113804,7.089232262278939,0.,52.96430111439321,25.994197999684523,1.
51.46246597848451,36.93262171363807,38.825362902122976,21.409117636724424,5.,0.,52.48744052994044,24.399847467535242,1.
49.952843654004106,42.48252750294445,38.9044111868381,18.49332038250554,5.000000000000001,0.,52.48310406521435,24.4337098665115,1.
47.67313468931722,47.37236243259747,33.98559674071403,17.435907965338806,4.999999999999999,0.,52.49954455197935,24.390081964558775,1.
50.4260858798297,42.49029839494928,40.22548451812882,18.497863604683786,5.,0.,51.992104987190245,24.455722106865167,1.
46.94198677333439,52.97646109114223,35.876366172841784,12.298435340363259,7.322386579193173,0.,54.49783499854554,23.492587326922987,1.
44.151066085113776,43.961969490433916,35.702702263682816,35.498167561740324,5.,0.,50.47948065821811,22.,1.
47.48369097263139,35.904833902647525,43.,20.79349967533397,5.,0.,54.,22.,1.
47.999723072416174,35.81426015672226,44.499108904474745,20.87357674506029,5.,0.,53.49788622013114,22.,1.
43.18193018247856,33.9078761812639,39.36186801695859,18.34901515173881,5.,0.,54.00000000000001,22.000000000000004,1.
43.974839363900145,45.84633072675911,37.98746315147498,16.973425648411542,5.000000000000001,0.,54.,22.,1.
46.49990913886554,41.,44.47472071081614,18.,4.999999999999999,0.,53.49774774935076,21.999999999999996,1.
41.95328669550889,38.96905810858985,39.49714456934177,15.884821462122304,5.,0.,54.,22.,1.
36.35020115864853,51.00000000000001,35.414384120527046,16.971844345691814,5.,0.,49.93028893712324,26.253900330901764,1.
44.46513750090121,45.740809180582474,39.4401754859454,16.982456430832702,5.,0.,53.497665458689994,21.999999999999996,1.
39.95044580278484,43.43992958300193,34.473816578301296,14.9679187748105,5.,0.,54.,22.,1.
39.96258519255852,58.45511997959074,33.,16.49383264897377,4.999999999999999,0.,52.48674436915798,22.,1.
42.3856965005523,38.99361686044696,40.95327968618095,15.893611621945606,5.,0.,53.49800067319758,22.,1.
39.98875243787967,68.97539858872517,38.651134337088735,15.990285502909032,5.,0.,49.48238913031892,22.000000000000004,1.
34.93612411962151,32.780772982112516,32.38142243590174,10.870502201792274,5.,0.,52.99314282429992,22.,1.
